14.817362, 0.089844, 0.571289
0.254217, 0.899414, 0.958008
7.132744, 0.545898, 0.835938
9.527261, 0.067871, 0.296875
7.369615, 0.248535, 0.437012
7.317058, 0.357422, 0.272949
7.816177, 0.171387, 0.146484
7.344097, 0.491699, 0.807617
7.336987, 0.362793, 0.428223
7.315065, 0.432129, 0.446777
0.13246, 0.913086, 0.632324
0.019222, 0.781738, 0.632812
16.489416, 0.026855, 0.288086
16.489273, 0.005859, 0.997559
15.351349, 0.298828, 0.180176
15.433796, 0.187988, 0.353516
15.333884, 0.459961, 0.255371
15.328694, 0.363281, 0.442383
15.33969, 0.238281, 0.552246
0.038771, 0.763184, 0.864258
0.022744, 0.741699, 0.208008
6.919352, 0.563965, 0.057617
7.516485, 0.212402, 0.479492
7.437063, 0.507812, 0.326172
0.024825, 0.854492, 0.009766
0.00718, 0.782227, 0.351562
12.808722, 0.642578, 0.63916
13.178792, 0.410156, 0.19873
13.136041, 0.217285, 0.987305
12.795027, 0.60791, 0.785156
7.281532, 0.700684, 0.457031
0.649109, 0.738281, 0.884766
10.5859, 0.162109, 0.520996
10.157455, 0.370117, 0.887695
6.636725, 0.667969, 0.161621
0.241394, 0.739746, 0.503906
0.018697, 0.829102, 0.750488
3.174965, 0.674805, 0.991211
3.418818, 0.503906, 0.196289
4.369917, 0.163574, 0.771973
4.394171, 0.007324, 0.580078
4.344317, 0.186035, 0.345215
0.186865, 0.945312, 0.101074
9.715466, 0.275391, 0.562988
0.085987, 0.875977, 0.279785
7.760136, 0.509766, 0.354004
7.806746, 0.538086, 0.567871
7.889172, 0.262695, 0.090332
2.547138, 0.712891, 0.736328
7.872788, 0.408203, 0.851074
9.943058, 0.086426, 0.500977
0.171395, 0.833496, 0.09375
0.039077, 0.796875, 0.537109
15.764132, 0.202637, 0.733887
15.732674, 0.236328, 0.703125
15.734792, 0.098145, 0.514648
15.729998, 0.196289, 0.716797
15.725218, 0.194336, 0.19043
15.727448, 0.487793, 0.633301
15.734056, 0.226562, 0.59668
12.615152, 0.668457, 0.613281
10.684629, 0.693848, 0.255371
12.923543, 0.428223, 0.448242
0.083441, 0.814941, 0.202148
6.961687, 0.591309, 0.230469
8.301428, 0.240234, 0.543457
2.467326, 0.686523, 0.11084
0.010757, 0.975098, 0.59082
11.597458, 0.393066, 0.495605
0.031287, 0.767578, 0.962891
0.023827, 0.905273, 0.460449
9.08037, 0.394043, 0.645508
9.032684, 0.289551, 0.793457
9.136626, 0.199707, 0.214844
9.072231, 0.321289, 0.961914
2.467678, 0.695801, 0.208984
11.095164, 0.336914, 0.797852
7.475825, 0.52002, 0.22998
0.014938, 0.75, 0.042969
15.979481, 0.165039, 0.138184
7.77012, 0.669922, 0.079102
8.042623, 0.469727, 0.711426
8.039759, 0.444336, 0.068359
8.009586, 0.31543, 0.470215
9.340433, 0.004395, 0.645508
8.052502, 0.27832, 0.345215
8.830523, 0.088379, 0.226562
8.04562, 0.424316, 0.907715
7.962233, 0.568359, 0.791504
8.193844, 0.428711, 0.491211
8.206937, 0.251465, 0.299805
7.96956, 0.608887, 0.107422
0.057324, 0.787598, 0.470215
13.162515, 0.340332, 0.524414
13.169708, 0.229492, 0.248047
0.053045, 0.984863, 0.324219
14.701248, 0.262207, 0.834961
14.810802, 0.021973, 0.691406
14.725892, 0.479004, 0.53418
16.484861, 0.080566, 0.776855
16.476555, 0.040039, 0.179199
9.719816, 0.596191, 0.899902
0.01344, 0.883301, 0.888184
6.914778, 0.595703, 0.549805
0.037765, 0.875488, 0.483398
9.548394, 0.367188, 0.768066
9.531096, 0.355469, 0.42627
9.542338, 0.349121, 0.997559
0.083067, 0.975098, 0.537598
18.736017, 0.032227, 0.728516
2.610897, 0.723633, 0.833008
10.641621, 0.194824, 0.787598
10.670549, 0.188965, 0.495117
10.505942, 0.313477, 0.585938
10.499846, 0.382812, 0.671875
10.496022, 0.311523, 0.645996
0.0176, 0.76709, 0.467285
0.679368, 0.71582, 0.719727
0.693826, 0.730957, 0.127441
7.078142, 0.48291, 0.321289
10.928431, 0.09082, 0.956543
0.126819, 0.82959, 0.342285
0.632621, 0.714844, 0.67334
0.021293, 0.988281, 0.427246
17.457691, 0.163086, 0.309082
0.135032, 0.824219, 0.220215
12.883359, 0.274902, 0.777832
13.16078, 0.02002, 0.306152
2.325416, 0.697266, 0.875488
12.126911, 0.452637, 0.394531
0.039689, 0.784668, 0.688477
2.135359, 0.687012, 0.70166
8.336073, 0.314453, 0.074219
8.321754, 0.391113, 0.067871
8.30782, 0.516113, 0.356934
8.319269, 0.314453, 0.449219
9.931415, 0.074707, 0.820312
8.320035, 0.430664, 0.48584
2.764293, 0.604004, 0.785156
0.03021, 0.750488, 0.27832
7.448957, 0.576172, 0.983398
7.910668, 0.400391, 0.427734
0.073772, 0.970703, 0.814941
22.259363, 0.083496, 0.364746
0.008896, 0.98291, 0.848633
11.14241, 0.333984, 0.687012
11.922029, 0.145996, 0.574707
11.170192, 0.450684, 0.915039
11.169313, 0.416016, 0.17041
11.136565, 0.490723, 0.791016
11.156221, 0.510254, 0.642578
11.352937, 0.196777, 0.880859
11.169781, 0.308594, 0.520996
11.169485, 0.465332, 0.574219
0.101718, 0.881836, 0.645508
8.822721, 0.444824, 0.461914
10.042036, 0.123535, 0.171387
8.775167, 0.439453, 0.921875
33.76495, 0.304199, 0.372559
34.131084, 0.102539, 0.111328
0.015339, 0.98877, 0.963867
8.796309, 0.450195, 0.242676
2.515218, 0.71582, 0.398926
12.427467, 0.060059, 0.097656
12.410163, 0.050781, 0.138184
0.103459, 0.811035, 0.134766
0.033259, 0.890625, 0.833984
0.046108, 0.729004, 0.216309
7.346472, 0.45459, 0.989258
7.485166, 0.182617, 0.961914
0.178618, 0.918945, 0.505859
0.00929, 0.827148, 0.872559
7.082115, 0.650391, 0.542969
10.827449, 0.026855, 0.287109
7.111207, 0.663086, 0.734863
9.598863, 0.311523, 0.054199
9.582062, 0.275391, 0.098633
0.058421, 0.839844, 0.30957
0.023592, 0.748047, 0.243652
0.055652, 0.76709, 0.12793
14.322166, 0.056152, 0.406738
6.349831, 0.686523, 0.558105
6.576726, 0.608398, 0.527344
6.605321, 0.487793, 0.459473
8.946616, 0.02002, 0.190918
0.128961, 0.766602, 0.681152
8.513855, 0.45752, 0.902832
10.424181, 0.006348, 0.074707
0.127073, 0.752441, 0.264648
0.009392, 0.883301, 0.140625
13.212295, 0.345215, 0.584961
7.592647, 0.658691, 0.446777
11.629843, 0.034668, 0.299316
7.598455, 0.675293, 0.722168
0.022283, 0.999023, 0.322754
12.445084, 0.385254, 0.331055
12.734499, 0.164551, 0.666016
12.43766, 0.458496, 0.567871
0.00871, 0.795898, 0.475098
13.278853, 0.507812, 0.16748
0.060404, 0.756836, 0.750488
13.401772, 0.127441, 0.166016
0.226587, 0.902344, 0.983398
8.335593, 0.418457, 0.502441
8.004069, 0.608398, 0.96875
9.076618, 0.321777, 0.900391
0.018509, 0.792969, 0.263672
14.634576, 0.446777, 0.225586
15.235789, 0.125488, 0.462891
0.222621, 0.962402, 0.020508
18.296644, 0.226562, 0.483398
0.13604, 0.922852, 0.014648
21.961504, 0.234863, 0.993652
11.522045, 0.539062, 0.696289
11.591869, 0.346191, 0.251953
11.589987, 0.219727, 0.152832
11.485414, 0.580566, 0.478516
0.04329, 0.770996, 0.414062
9.557974, 0.408203, 0.01416
10.206347, 0.154297, 0.551758
0.025367, 0.995117, 0.937988
9.086622, 0.420898, 0.886719
0.108752, 0.90625, 0.005371
9.063781, 0.463867, 0.48877
10.080773, 0.140625, 0.319824
8.954526, 0.539062, 0.264648
10.8724, 0.0, 0.60498
2.849355, 0.715332, 0.516113
12.122108, 0.63623, 0.668945
12.924141, 0.374512, 0.986816
15.493394, 0.063477, 0.275879
2.844524, 0.717773, 0.272949
7.951538, 0.444824, 0.09668
7.130642, 0.662109, 0.181641
7.134406, 0.678223, 0.849609
47.083782, 0.299805, 0.907715
47.084408, 0.400879, 0.10498
33.936188, 0.436523, 0.437012
33.94347, 0.35498, 0.796387
33.95145, 0.462891, 0.217773
0.048587, 0.826172, 0.854004
16.63419, 0.202148, 0.696777
16.597349, 0.455566, 0.92334
14.411231, 0.562012, 0.547852
14.623903, 0.357422, 0.993164
14.619194, 0.492676, 0.244629
15.829206, 0.083008, 0.141602
14.632989, 0.333008, 0.537109
15.92915, 0.023926, 0.010742
15.919783, 0.201172, 0.079102
14.630236, 0.444824, 0.444336
14.632525, 0.474121, 0.464844
0.005374, 0.991699, 0.231934
2.115197, 0.692383, 0.792969
0.019388, 0.843262, 0.397461
7.719402, 0.48291, 0.567383
7.740769, 0.265137, 0.117188
7.720762, 0.3125, 0.618164
7.751417, 0.425781, 0.26709
0.052818, 0.809082, 0.331055
1.485374, 0.699219, 0.992676
48.686382, 0.051758, 0.974121
48.317928, 0.331543, 0.14502
35.230202, 0.415039, 0.468262
0.056471, 0.85791, 0.664551
7.556284, 0.493164, 0.342285
7.566858, 0.217773, 0.480469
7.587792, 0.206055, 0.539062
7.585621, 0.214355, 0.697754
7.560059, 0.210449, 0.453125
7.508045, 0.312012, 0.397949
2.354469, 0.70459, 0.942383
0.006124, 0.945801, 0.973633
9.897601, 0.381836, 0.500488
12.486877, 0.070801, 0.835449
12.520362, 0.024902, 0.751953
8.586385, 0.57959, 0.791992
9.198494, 0.223633, 0.600586
8.5832, 0.547852, 0.866699
8.596035, 0.540039, 0.34375
8.579706, 0.555176, 0.870117
0.19502, 0.746582, 0.259766
0.021327, 0.749023, 0.807617
8.516654, 0.38623, 0.774902
0.019174, 0.837402, 0.580566
0.557364, 0.714844, 0.401855
12.010639, 0.120117, 0.631348
12.020688, 0.023438, 0.533203
7.082498, 0.577148, 0.133789
7.087475, 0.496094, 0.458984
0.07591, 0.866699, 0.486328
0.0244, 0.916504, 0.882812
8.578489, 0.43457, 0.819336
0.011732, 0.95459, 0.534668
16.367088, 0.186523, 0.092773
16.37055, 0.144531, 0.048828
0.145169, 0.970703, 0.314941
7.491957, 0.547852, 0.390137
0.031578, 0.779297, 0.221191
5.324237, 0.666992, 0.544434
10.420604, 0.073242, 0.953613
10.402568, 0.052246, 0.964844
4.369369, 0.70752, 0.244629
9.136052, 0.645508, 0.796875
0.0111, 0.780762, 0.584473
48.673576, 0.131836, 0.995117
48.498772, 0.28418, 0.085449
0.126508, 0.912109, 0.508789
17.494684, 0.604492, 0.438477
18.022173, 0.332031, 0.330078
18.682209, 0.131836, 0.941406
0.093955, 0.811035, 0.490723
21.622475, 0.23877, 0.739746
21.620117, 0.458496, 0.087402
22.446234, 0.030762, 0.160156
22.448751, 0.026855, 0.459473
0.260094, 0.933594, 0.62207
7.146599, 0.560059, 0.118652
0.04287, 0.964355, 0.749512
17.794325, 0.275391, 0.085938
17.800762, 0.436035, 0.285645
17.807297, 0.50293, 0.181641
7.443319, 0.622559, 0.479004
10.841141, 0.047363, 0.69043
9.007312, 0.421387, 0.115723
0.030388, 0.817871, 0.46582
0.055377, 0.738281, 0.890625
7.126434, 0.462402, 0.438965
0.060584, 0.940918, 0.053711
19.335222, 0.259277, 0.091309
19.327721, 0.435059, 0.497559
19.397013, 0.178711, 0.794922
19.318184, 0.366699, 0.89209
0.063001, 0.977539, 0.368652
0.01637, 0.893555, 0.574707
0.040992, 0.979492, 0.074219
11.947577, 0.105469, 0.865723
0.347057, 0.895996, 0.944824
16.314669, 0.272461, 0.138672
16.453678, 0.174805, 0.213867
0.088753, 0.862305, 0.053711
20.885891, 0.3125, 0.407227
0.569394, 0.736816, 0.071289
13.384462, 0.120605, 0.001953
11.73112, 0.45459, 0.243164
0.011715, 0.808105, 0.116211
7.358607, 0.501465, 0.854492
0.028047, 0.853027, 0.055664
9.894279, 0.410645, 0.308105
9.49786, 0.577148, 0.697754
9.543796, 0.457031, 0.45459
0.081507, 0.901855, 0.662598
6.992972, 0.586914, 0.268066
0.007654, 0.816895, 0.481934
0.005788, 0.874512, 0.345215
17.318602, 0.600098, 0.451172
17.324612, 0.51123, 0.437012
17.325058, 0.66748, 0.931152
17.356009, 0.546875, 0.125977
0.008264, 0.950684, 0.317871
7.689859, 0.51709, 0.893066
7.690371, 0.53418, 0.791504
7.771816, 0.44043, 0.978516
0.02578, 0.887695, 0.092773
7.995884, 0.486816, 0.814453
7.977188, 0.477539, 0.495117
8.019159, 0.21875, 0.499512
8.014977, 0.408203, 0.732422
10.039783, 0.068359, 0.100098
10.013917, 0.153809, 0.688477
0.355398, 0.848633, 0.884277
21.533417, 0.320801, 0.888672
22.199854, 0.018555, 0.510742
21.529814, 0.269043, 0.663086
21.53031, 0.393066, 0.34082
21.53299, 0.337402, 0.526367
22.079672, 0.149414, 0.43457
0.071387, 0.976074, 0.93457
0.49428, 0.708984, 0.047363
10.766918, 0.250488, 0.36084
0.049587, 0.811523, 0.224121
20.194359, 0.045898, 0.163574
20.180868, 0.058594, 0.021973
0.197917, 0.831055, 0.101562
17.486237, 0.255371, 0.919922
18.085541, 0.162109, 0.405762
0.107051, 0.763672, 0.090332
0.022975, 0.991699, 0.315918
15.99722, 0.021973, 0.695312
0.194261, 0.810547, 0.714844
0.056243, 0.858398, 0.649414
9.181771, 0.435059, 0.297852
9.188734, 0.213379, 0.677734
9.203353, 0.085938, 0.055176
0.066354, 0.984863, 0.536133
16.495775, 0.018066, 0.534668
16.492111, 0.182129, 0.447266
15.317404, 0.311035, 0.396973
10.068838, 0.53125, 0.966797
11.748572, 0.033691, 0.226074
11.74198, 0.18457, 0.004395
9.964573, 0.578125, 0.885254
10.457685, 0.289551, 0.816895
10.467403, 0.420898, 0.951172
10.453301, 0.39209, 0.765625
0.057156, 0.963867, 0.519531
16.094254, 0.009277, 0.820801
16.090536, 0.205078, 0.624512
14.913466, 0.458008, 0.929199
16.57163, 0.108398, 0.96582
16.570023, 0.081543, 0.684082
0.246091, 0.90918, 0.323242
8.750982, 0.439941, 0.792969
8.614738, 0.601074, 0.848633
2.588777, 0.70166, 0.064453
0.035108, 0.833008, 0.83252
13.563389, 0.607422, 0.235352
13.574962, 0.585938, 0.29834
13.58092, 0.5625, 0.993164
0.050637, 0.863281, 0.230957
0.025908, 0.935547, 0.493652
7.651443, 0.498047, 0.666992
0.014998, 0.977051, 0.880859
1.148453, 0.69873, 0.322754
7.236979, 0.439941, 0.281738
7.2364, 0.304688, 0.966797
0.012424, 0.961426, 0.954102
12.997965, 0.338867, 0.451172
12.978395, 0.354004, 0.413574
12.955949, 0.435547, 0.303223
7.318075, 0.676758, 0.231445
0.013289, 0.94043, 0.34668
0.02369, 0.865723, 0.658203
0.678156, 0.708984, 0.882324
0.008108, 0.871582, 0.315918
7.808931, 0.483887, 0.674316
7.819937, 0.500488, 0.578613
9.859042, 0.078125, 0.439941
0.254684, 0.898926, 0.694336
18.727617, 0.025879, 0.803223
0.273689, 0.841797, 0.657227
10.21887, 0.37793, 0.395508
8.754404, 0.55127, 0.787598
0.050301, 0.827148, 0.174316
9.435421, 0.414551, 0.742676
11.923381, 0.082031, 0.491211
0.088122, 0.960449, 0.665039
13.985407, 0.299316, 0.434082
14.0227, 0.214844, 0.623047
13.996846, 0.404785, 0.139648
0.038539, 0.919434, 0.76709
0.045602, 0.916016, 0.481934
18.177723, 0.141602, 0.339355
17.815859, 0.265625, 0.404785
17.785315, 0.354492, 0.75293
9.727387, 0.568359, 0.138672
7.474025, 0.67334, 0.707031
0.008978, 0.987793, 0.121094
0.046893, 0.737793, 0.680664
11.68256, 0.080078, 0.80957
7.164897, 0.589355, 0.654785
7.154725, 0.566895, 0.750977
7.303923, 0.438477, 0.464355
0.59976, 0.699219, 0.636719
0.020803, 0.784668, 0.206055
18.257343, 0.030762, 0.38623
0.222878, 0.940918, 0.812012
15.05771, 0.141602, 0.695312
2.55649, 0.694824, 0.005371
8.327987, 0.395508, 0.799316
7.512208, 0.570312, 0.229004
8.149001, 0.208008, 0.790527
7.066483, 0.619141, 0.109375
8.874717, 0.195312, 0.289062
7.007541, 0.552734, 0.554199
7.331086, 0.226074, 0.958984
7.347996, 0.188477, 0.729492
0.244114, 0.746094, 0.560547
12.136575, 0.15625, 0.47998
6.794852, 0.641113, 0.913574
0.012723, 0.899902, 0.966309
18.394159, 0.259277, 0.459961
18.394073, 0.296875, 0.855957
18.395805, 0.39209, 0.507324
18.397526, 0.385742, 0.489746
0.115859, 0.894531, 0.771484
0.024862, 0.84082, 0.45459
0.023972, 0.778809, 0.081543
11.110318, 0.404785, 0.232422
9.913439, 0.633301, 0.977539
0.052966, 0.851562, 0.76709
8.970591, 0.415527, 0.072266
0.020446, 0.794922, 0.128418
3.632974, 0.675781, 0.337402
7.260018, 0.244141, 0.822754
0.019627, 0.998047, 0.492188
18.351526, 0.060059, 0.615723
17.332947, 0.327637, 0.731445
17.32021, 0.220215, 0.381348
10.113248, 0.602539, 0.082031
0.014028, 0.742676, 0.103027
9.673606, 0.63916, 0.749512
11.344645, 0.193359, 0.468262
11.325484, 0.102539, 0.633789
0.143932, 0.828613, 0.741211
0.031897, 0.755859, 0.17334
8.667715, 0.644043, 0.750977
0.009193, 0.784668, 0.258789
12.749975, 0.370117, 0.849121
12.752151, 0.289062, 0.277344
9.338616, 0.719727, 0.609375
0.017463, 0.876953, 0.942383
9.174063, 0.405273, 0.483887
12.23349, 0.101074, 0.754883
12.262794, 0.228027, 0.848633
2.318634, 0.717773, 0.943359
0.033832, 0.995117, 0.55957
11.411197, 0.383789, 0.495117
0.026386, 0.919434, 0.973633
0.014874, 0.825195, 0.896973
0.028275, 0.996094, 0.199219
0.011751, 0.85498, 0.987305
7.194434, 0.652832, 0.222656
11.139651, 0.041992, 0.11084
11.152886, 0.12207, 0.782227
0.085977, 0.790039, 0.621582
12.289343, 0.341797, 0.383301
13.966198, 0.058105, 0.926758
0.095991, 0.804688, 0.916016
10.604022, 0.521484, 0.72998
0.018773, 0.835938, 0.300293
0.008765, 0.844238, 0.650391
8.417857, 0.429199, 0.512695
0.068269, 0.933105, 0.510254
9.202266, 0.426758, 0.027344
9.253884, 0.218262, 0.87207
9.292212, 0.184082, 0.910645
9.05548, 0.521973, 0.834473
10.864849, 0.006836, 0.303711
9.080392, 0.241211, 0.594238
9.118263, 0.053711, 0.216797
9.078508, 0.430176, 0.313477
9.043812, 0.405762, 0.285645
9.206175, 0.177246, 0.19043
9.266019, 0.174805, 0.011719
7.708957, 0.652344, 0.43457
0.037898, 0.833496, 0.052246
5.205143, 0.665527, 0.968262
4.441658, 0.727539, 0.811035
4.44422, 0.705078, 0.84668
16.377394, 0.155762, 0.309082
16.172585, 0.498047, 0.827637
4.445797, 0.725586, 0.745605
8.007194, 0.544922, 0.016113
0.006293, 0.924805, 0.521973
0.004189, 0.802734, 0.063965
23.816916, 0.169434, 0.088379
23.818947, 0.006348, 0.630859
23.820181, 0.038086, 0.95166
0.115992, 0.812988, 0.605469
20.522741, 0.009766, 0.714355
20.523146, 0.158691, 0.338867
15.662219, 0.543457, 0.515625
15.763325, 0.254395, 0.486816
15.759089, 0.274414, 0.13623
15.940482, 0.020508, 0.12207
0.37927, 0.846191, 0.749512
0.037923, 0.829102, 0.746094
39.537041, 0.266602, 0.853027
0.058401, 0.777832, 0.504395
11.980374, 0.342285, 0.773926
8.459076, 0.630371, 0.121094
0.03126, 0.844238, 0.581055
8.828088, 0.399902, 0.759766
8.848233, 0.490234, 0.356445
10.731701, 0.068848, 0.854492
10.698893, 0.02832, 0.220703
8.848224, 0.310547, 0.446289
8.86311, 0.350098, 0.089844
8.153671, 0.605957, 0.69043
0.01752, 0.982422, 0.76709
7.943199, 0.492188, 0.333496
7.948438, 0.428223, 0.880371
46.953854, 0.311035, 0.993164
7.69815, 0.623047, 0.539551
11.131272, 0.09375, 0.136719
0.616392, 0.736816, 0.052734
11.661685, 0.205566, 0.286621
7.804568, 0.525391, 0.47168
0.013188, 0.786621, 0.373535
16.535423, 0.069824, 0.663574
15.409327, 0.299805, 0.487305
16.215715, 0.039062, 0.046875
11.170581, 0.606445, 0.76416
11.186042, 0.47998, 0.704102
11.195237, 0.298828, 0.543457
11.93694, 0.060059, 0.586914
0.128015, 0.761719, 0.747559
48.30402, 0.038086, 0.923828
47.927666, 0.337402, 0.914551
47.927223, 0.337891, 0.036621
7.322639, 0.567871, 0.21875
7.56525, 0.444336, 0.692871
0.024982, 0.776855, 0.947266
0.039809, 0.909668, 0.060547
21.690117, 0.625977, 0.250977
22.443365, 0.347656, 0.322266
21.735815, 0.584473, 0.525391
21.708332, 0.566406, 0.380371
21.698486, 0.494629, 0.800781
21.998304, 0.15625, 0.771484
21.746101, 0.601074, 0.523926
22.965906, 0.081055, 0.805664
22.910334, 0.000488, 0.085938
21.686953, 0.648926, 0.611816
0.02569, 0.766113, 0.724121
11.397328, 0.30127, 0.528809
12.201347, 0.147461, 0.67334
11.378224, 0.252441, 0.839844
0.085339, 0.813965, 0.648438
15.140349, 0.4375, 0.760254
0.031731, 0.98877, 0.553223
0.843321, 0.702148, 0.012207
0.018716, 0.980469, 0.07373
0.044906, 0.780762, 0.473633
16.14197, 0.036621, 0.627441
14.981093, 0.261719, 0.705078
0.14441, 0.862305, 0.74707
0.008917, 0.88623, 0.131836
15.786212, 0.169922, 0.778809
15.793861, 0.151367, 0.038574
15.784337, 0.124023, 0.361816
15.799926, 0.094727, 0.553711
15.790713, 0.164551, 0.102539
0.11522, 0.94873, 0.035645
9.846943, 0.215332, 0.879883
9.852828, 0.198242, 0.851562
9.610509, 0.610352, 0.333008
8.054531, 0.621094, 0.65918
0.018853, 0.894043, 0.356445
9.533059, 0.426758, 0.436035
7.401332, 0.637207, 0.250488
9.299519, 0.216309, 0.243652
0.059149, 0.987305, 0.223633
0.010992, 0.849121, 0.140625
0.31665, 0.72168, 0.277344
11.300881, 0.288574, 0.938965
11.784043, 0.092773, 0.210938
0.322767, 0.721191, 0.777344
6.592142, 0.61377, 0.331543
8.123962, 0.391602, 0.235352
6.557687, 0.640137, 0.680664
8.624525, 0.254883, 0.538086
8.622415, 0.338379, 0.618652
8.617385, 0.375488, 0.256348
11.649833, 0.057129, 0.688477
8.602074, 0.368652, 0.597656
6.624633, 0.587891, 0.756348
9.613726, 0.032715, 0.61084
0.456959, 0.903809, 0.420898
0.038984, 0.928223, 0.699707
0.037217, 0.934082, 0.990234
50.08292, 0.029297, 0.953125
50.084686, 0.006348, 0.758789
49.720802, 0.286133, 0.679199
7.191781, 0.665527, 0.515625
0.013693, 0.788086, 0.265137
0.982591, 0.706055, 0.431152
0.020592, 0.789062, 0.403809
0.029456, 0.763672, 0.251465
13.563136, 0.341309, 0.883789
0.161982, 0.894043, 0.657715
9.518982, 0.411133, 0.505859
9.146217, 0.549316, 0.589355
9.300283, 0.418457, 0.732422
9.119658, 0.587891, 0.87793
9.724648, 0.239258, 0.772461
9.764751, 0.119629, 0.936523
9.759375, 0.433594, 0.633301
9.754756, 0.371094, 0.83252
7.277017, 0.664062, 0.032715
11.008967, 0.224609, 0.935547
10.97493, 0.438965, 0.625977
16.36544, 0.256348, 0.566895
8.878321, 0.560547, 0.169922
9.836469, 0.155762, 0.246094
7.574341, 0.621582, 0.83252
10.086707, 0.131836, 0.670898
0.151286, 0.82373, 0.51709
23.860794, 0.158691, 0.43457
23.711866, 0.326172, 0.016602
24.601063, 0.015625, 0.07666
23.705648, 0.390137, 0.540039
23.708269, 0.36084, 0.612793
24.446268, 0.115234, 0.620117
21.785448, 0.60791, 0.90625
23.424929, 0.085938, 0.55127
23.429134, 0.229492, 0.14502
22.199032, 0.272949, 0.685547
0.157369, 0.930664, 0.407227
0.30332, 0.721191, 0.003418
13.45365, 0.021973, 0.728027
